model_code,sku,productidweb,category_code,brand,Tiện ích,Màn hình hiển thị,Kích thước màn hình,Độ phân giải,Ngang,Dày,Khối lượng máy,Kết nối,Màn hình cảm ứng,Tấm nền,Thời gian đáp ứng,Độ phủ màu,Số lượng,Độ sáng,Độ tương phản tĩnh,Loa,Vesa,Điện năng tiêu thụ,Cao,Ngang module phụ,Cao không chân,Độ dày không chân,Loại màn hình,giá gốc,giá khuyến mãi,khuyến mãi quà
148987,3641551000090,115855,73,Samsung,,Không viền | AMD FreeSync | Chấm lượng tử | Tấm nền IPS,27 inch,Full HD (1920 x 1080),,,,2 x HDMI | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,,1 ms (GTG),,16.7 triệu màu,350 cd/m2,3000:1,,,,,,,,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
148993,3641551000096,115861,73,Samsung,,Flicker free Technology,32 inch,Full HD (1920 x 1080),,,,1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | HDMI,Không cảm ứng,,5 ms (GTG),,16.7 triệu màu,250 cd/m2,3000:1,,,,,,,,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
148994,3641551000097,115862,73,Samsung,,Không viền | Ultra Slim - Siêu mỏng | Chấm lượng tử | Tấm nền IPS,34 inch,2K+ (3440 x 1440),,,,1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | HDMI,Không cảm ứng,,4 ms (GTG),,16.7 triệu màu,300 cd/m2,3000:1,,,Đang cập nhật,,,,,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
148995,3641551000098,115863,73,Samsung,Thay đổi được chiều cao,Lọc ánh sáng xanh | Chống loá,48 inch,Full HD (1920 x 1080),,,,1 x DVI | 1 x D-Sub (VGA) | 1 x DisplayPort | HDMI,Không cảm ứng,,8 ms (GTG),,1.07 tỷ màu,450 cd/m2,5000:1,,,Đang cập nhật,,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
148992,3641551000095,115860,73,Hp,,,,,,,,1 x DVI | 1 x D-Sub (VGA),,,,,,,,,,,,,,,,,,
148991,3641551000094,115859,73,LG,,,,,,,,1 x DisplayPort | HDMI,,,,,,,,,,,,,,,,,,
148990,3641551000093,115858,73,LG,,,,,,,,1 x Jack tai nghe 3.5 mm | HDMI,,,,,,,,,,,,,,,,,,
148989,3641551000092,115857,73,LG,,,,,,,,1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | HDMI,,,,,,,,,,,,,,,,,,
148988,3641551000091,115856,73,LG,,,,,,,,AV | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | HDMI,,,,,,,,,,,,,,,,,,
148985,3641551000088,115853,73,Samsung,,,,,,,,1 x D-Sub (VGA) | HDMI,,,,,,,,,,,,,,,,,,
148984,3641551000087,115852,73,Samsung,,,,,,,,D/SUB | HDMI,,,,,,,,,,,,,,,,,,
148983,3641551000086,115851,73,Samsung,,,,,,,,D/SUB | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | HDMI,,,,,,,,,,,,,,,,,,
148982,3641551000085,115850,73,Samsung,,,,,,,,D/SUB | 1 x Jack tai nghe 3.5 mm | HDMI,,,,,,,,,,,,,,,,,,
148981,3641551000084,115849,73,Samsung,,,,,,,,D/SUB | HDMI,,,,,,,,,,,,,,,,,,
148980,3641551000083,115848,73,Philips,,,,,,,,AV | 1 x D-Sub (VGA) | HDMI | MHL,,,,,,,,,,,,,,,,,,
148979,3641551000082,115847,73,Dell,,,,,,,,1 x D-Sub (VGA) | 1 x Jack tai nghe 3.5 mm | HDMI,,,,,,,,,,,,,,,,,,
148977,3641551000080,115845,73,Dell,,,,,,,,AV | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | HDMI | MHL,,,,,,,,,,,,,,,,,,
148972,3641551000074,115839,73,Dell,,,,,,,,AV | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | HDMI | USB 3.0,,,,,,,,,,,,,,,,,,
172622,3641551000071,115836,73,LG,,,,,,,,HDMI,,,,,,,,,,,,,,,,,,
172621,3641551000069,115834,73,LG,,,,,,,,1 x DVI | 1 x D-Sub (VGA) | HDMI,,,,,,,,,,,,,,,,,,
148968,3641551000068,115833,73,Hp,,,,,,,,AV | USB Type C | HDMI | USB 3.0,,,,,,,,,,,,,,,,,,
148967,3641551000067,115832,73,Hp,,,,,,,,1 x DVI | 1 x D-Sub (VGA),,,,,,,,,,,,,,,,,,
148963,3641551000061,115826,73,Asus,,,,,,,,1 x D-Sub (VGA) | HDMI,,,,,,,,,,,,,,,,,,
148958,3641551000053,115818,73,Asus,,,,,,,,AV | D/SUB | HDMI | MHL,,,,,,,,,,,,,,,,,,
148956,3641551000051,115816,73,Philips,,,,,,,,1 x DVI | 1 x D-Sub (VGA),,,,,,,,,,,,,,,,,,
148954,3641551000049,115814,73,Hp,,,,,,,,AV | 1 x D-Sub (VGA) | 1 x DisplayPort | USB 3.0,,,,,,,,,,,,,,,,,,
148953,3641551000047,115812,73,Hp,,,,,,,,1 x D-Sub (VGA),,,,,,,,,,,,,,,,,,
148952,3641551000044,115809,73,Asus,,,,,,,,D/SUB | HDMI,,,,,,,,,,,,,,,,,,
148951,3641551000043,115808,73,Asus,,,,,,,,1 x DVI | D/SUB | 1 x Jack tai nghe 3.5 mm | HDMI,,,,,,,,,,,,,,,,,,
148948,3641551000040,115805,73,Philips,,,,,,,,1 x DVI | 1 x D-Sub (VGA),,,,,,,,,,,,,,,,,,
148943,3641551000035,115800,73,Dell,,,,,,,,1 x DVI | 1 x D-Sub (VGA),,,,,,,,,,,,,,,,,,
148939,3641551000031,115796,73,Acer,,,,,,,,D/SUB,,,,,,,,,,,,,,,,,,
148938,3641551000030,115795,73,LG,,,,,,,,D/SUB,,,,,,,,,,,,,,,,,,
148936,3641551000027,115792,73,Samsung,,,,,,,,1 x DVI | D/SUB,,,,,,,,,,,,,,,,,,
148935,3641551000026,115791,73,Samsung,,,,,,,,1 x DVI | D/SUB,,,,,,,,,,,,,,,,,,
148934,3641551000025,115790,73,LG,,,,,,,,AV | 1 x D-Sub (VGA) | 1 x Jack tai nghe 3.5 mm | HDMI,,,,,,,,,,,,,,,,,,
148932,3641551000022,115787,73,LG,,,,,,,,1 x D-Sub (VGA),,,,,,,,,,,,,,,,,,
148931,3641551000021,115786,73,Samsung,,,,,,,,D/SUB | 1 x D-Sub (VGA),,,,,,,,,,,,,,,,,,
148930,3641551000020,115785,73,LG,,,,,,,,D/SUB | 1 x D-Sub (VGA),,,,,,,,,,,,,,,,,,
148924,3641551000013,115778,73,Hp,,,,,,,,1 x D-Sub (VGA),,,,,,,,,,,,,,,,,,
191392,3641273000218,290763,73,Samsung,Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | MagicBright | Eco Saving Plus | Chế độ chơi Game,27 inch,Full HD (1920 x 1080),611,250,4.5 kg,1 x D-Sub (VGA) | HDMI,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,25 W,463,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177034,3641273000150,290254,73,Samsung,Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | MagicBright | Eco Saving Plus | Chế độ chơi Game,23.8 inch,Full HD (1920 x 1080),539,236,3.4 kg,1 x D-Sub (VGA) | HDMI,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,25 W,425,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177026,3641273000137,270219,73,Asus,Điều chỉnh được độ nghiêng của màn hình,Công nghệ chống nháy - Flicker-free | ASUS Extreme Low Motion Blur | Low Blue Light | AMD FreeSync Premium,23.8 inch,Full HD (1920 x 1080),541,173,3.47 kg,2 x HDMI | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Có,Có,21 W,393,,,,Phẳng,4113818,4113818,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177026,3641273000138,271550,73,Asus,,Công nghệ chống nháy - Flicker-free | ASUS Extreme Low Motion Blur | Low Blue Light | AMD FreeSync Premium,27 inch,Full HD (1920 x 1080),614,213,4.4 kg,2 x HDMI | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Có,Có,< 16 W,454,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
191380,3641273000136,270181,73,Hp,Thay đổi được chiều cao | Xoay màn hình 90 độ,Lọc ánh sáng xanh | Chống chói Anti-Glare,21.5 inch,Full HD (1920 x 1080),488,47,5.3 kg,4 x USB 3.2 | 1 x D-Sub (VGA) | LAN (RJ45) | 1 x DisplayPort | HDMI,Không cảm ứng,IPS,5 ms (GTG),,16 triệu màu,250 cd/m2,1000:1,Có,Có,50 W,294,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
191380,3641273000184,270181,73,Hp,Thay đổi được chiều cao | Xoay màn hình 90 độ,Lọc ánh sáng xanh | Chống chói Anti-Glare,21.5 inch,Full HD (1920 x 1080),488,47,5.3 kg,4 x USB 3.2 | 1 x D-Sub (VGA) | LAN (RJ45) | 1 x DisplayPort | HDMI,Không cảm ứng,IPS,5 ms (GTG),,16 triệu màu,250 cd/m2,1000:1,Có,Có,50 W,294,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177023,3641273000130,253750,73,Asus,,Ultra-low Blue Light | ASUS Eye Care,23.8 inch,Full HD (1920 x 1080),541,48,3.38 kg,1 x D-Sub (VGA) | HDMI,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,< 16 W,393,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177023,3641273000134,269303,73,Asus,Không có,Freesync | Công nghệ chống nháy - Flicker-free | ASUS Eye Care | LED Backlight | WLED | Low Blue Light,27 inch,Full HD (1920 x 1080),613,50,4.21 kg,1 x D-Sub (VGA) | 1 x Jack tai nghe 3.5 mm | HDMI,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,17.8 W,435,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177024,3641273000132,258332,73,Dell,Thay đổi được chiều cao | Xoay màn hình 90 độ,Dell Display Manager | Công nghệ chống nháy - Flicker-free | Low Blue Light | ComfortView Plus,27 inch,Full HD (1920 x 1080),609,190,6.7 kg,4 x USB 3.2 | 1 x D-Sub (VGA) | SuperSpeed USB 5Gbps upstream port | 1 x DisplayPort | HDMI,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,300 cd/m2,1000:1,Không có,Có,Min 15 W - Max 55 W,384,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177024,3641273000131,258331,73,Dell,Thay đổi được chiều cao | Xoay màn hình 90 độ,Dell Display Manager | Công nghệ chống nháy - Flicker-free | Low Blue Light | ComfortView Plus,23.8 inch,Full HD (1920 x 1080),537,179,5.57 kg,4 x USB 3.2 | 1 x D-Sub (VGA) | SuperSpeed USB 5Gbps upstream port | 1 x DisplayPort | HDMI,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,Min 12 W - Max 45 W,364,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177018,3641273000129,241571,73,Samsung,Hệ điều hành Tizen | Kho ứng dụng Smart TV | Kết nối không dây Dex | Wi-Fi 5 chuẩn AC | Bluetooth 4.2,Adaptive Picture | HDR10 | Ultrawide Game View,27 inch,Full HD (1920 x 1080),615,193,5.0 kg,2 x HDMI | 2 x USB 2.0,Không cảm ứng,VA,8 ms (GTG),,16.7 triệu màu,250 cd/m2,3000:1,Có,,50 W,455,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177018,3641273000128,241274,73,Samsung,Hệ điều hành Tizen | Kho ứng dụng Smart TV | Kết nối không dây Dex | Wi-Fi 5 chuẩn AC | Bluetooth 4.2,Adaptive Picture | HDR10 | Ultrawide Game View,32 inch,Full HD (1920 x 1080),716,193,6.2 kg,2 x HDMI | 2 x USB 2.0,Không cảm ứng,VA,8 ms (GTG),,16.7 triệu màu,250 cd/m2,3000:1,Có,Có,60 W,517,,,,Phẳng,,,
177013,3641273000119,236192,73,Viewsonic,Thay đổi được chiều cao,104% sRGB | SuperClear IPS | AMD FreeSync Premium,24 inch,Full HD (1920 x 1080),540,239,6.7 kg,2 x HDMI 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Có,Đang cập nhật,24 W,521,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177013,3641273000120,236193,73,Viewsonic,Thay đổi được chiều cao,"104% sRGB | SuperClear IPS | Bảo vệ mắt, lọc ánh sáng xanh | AMD FreeSync Premium",27 inch,Full HD (1920 x 1080),612,239,7.5 kg,2 x HDMI 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Có,Có,19 W,433.9 đến 542.32 mm,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177013,3641273000121,236194,73,Viewsonic,Thay đổi được chiều cao,"131% sRGB | SuperClear IPS | Bảo vệ mắt, lọc ánh sáng xanh | AMD FreeSync Premium",27 inch,QHD (2560 x 1440),612,239,7.6 kg,2 x HDMI | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,350 cd/m2,1000:1,Có,Đang cập nhật,34 W,433.9 đến 541.1 mm,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177051,3641273000231,313326,73,Samsung,Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Eco Saving Plus | Chế độ chơi Game,24 inch,Full HD (1920 x 1080),539,217,2.8 kg,1 x D-Sub (VGA) | 1 x HDMI 1.4,Không cảm ứng,IPS,5 ms (GTG),72% NTSC,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,25 W,422,539,322,41,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177051,3641273000327,325747,73,Samsung,Gập màn hình lên xuống,AMD FreeSync | Flicker free Technology | Eye Saver Mode,22 inch,Full HD (1920 x 1080),488,217,2,1 x D-Sub (VGA) | 1 x HDMI 1.4,Không cảm ứng,IPS,5 ms (GTG),72% NTSC,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,25 W,394,488,294,41,Phẳng,,,
177051,3641273000232,313328,73,Samsung,Gập màn hình lên xuống,AMD FreeSync | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Eco Saving Plus | Chế độ chơi Game,27 inch,Full HD (1920 x 1080),612,217,3.8 kg,1 x D-Sub (VGA) | 1 x HDMI 1.4,Không cảm ứng,IPS,5 ms (GTG),72% NTSC,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,25 W,463,612,363,41,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177066,3641273000323,324730,73,Aoc,,Công nghệ chống nháy - Flicker-free | Giảm ánh sáng xanh | Adaptive-Sync,23.8 inch,Full HD (1920 x 1080),542,202,3,2 x USB 3.2 | 1 x HDMI 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x USB-C (Charging Power 65 W),Không cảm ứng,IPS,1 ms (MPRT),102% sRGB,16.7 triệu màu,250 cd/m2,1300:1,Có,Có,30 W,412,542,316,44,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177066,3641273000324,324731,73,Aoc,,Công nghệ chống nháy - Flicker-free | Giảm ánh sáng xanh | Adaptive-Sync,27 inch,Full HD (1920 x 1080),616,229,4,"2 x USB 3.2 | 1 x HDMI 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x USB-C (Charging Power 65W, DisplayPort)",Không cảm ứng,IPS,1 ms (MPRT),101% sRGB,16.7 triệu màu,250 cd/m2,1300:1,Có,Có,35 W,452,616,356,45,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177048,3641273000319,324726,73,Msi,Gập màn hình lên xuống,AMD FreeSync | Giảm ánh sáng xanh | Adaptive-Sync | Chống chói Anti-Glare,24.5 inch,Full HD (1920 x 1080),557,220,3,2 x HDMI 2.0 | 1 x Headphone-out | 1 x DisplayPort 1.2,Không cảm ứng,Rapid IPS,1 ms (MPRT),78% DCI-P3 | 99% sRGB | 82% ADOBE RGB,16.7 triệu màu,300 cd/m2,1000:1,Không có,Có,26 W,418,557,326,66,Phẳng,,,
177048,3641273000225,309956,73,Msi,Điều chỉnh được độ nghiêng của màn hình,G-Sync Compatible | Chống chói Anti-Glare,27 inch,Full HD (1920 x 1080),613,231.9 mm,5.3 kg,2 x HDMI 2.0 | 1 x DisplayPort 1.2 | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,Rapid IPS,1 ms (GTG),98% DCI-P3 | 134% sRGB | 94% Adobe RGB,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,18 W,472 mm,613,362,69,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177059,3641273000291,321396,73,Xiaomi,Gập màn hình lên xuống,Sai lệch màu Delta E< 2 | HDR10 | Giảm ánh sáng xanh,27 inch,Full HD (1920 x 1080),612,170,3,1 x DisplayPort | 1 x HDMI 2.0,Không cảm ứng,IPS,6 ms (GTG),99% sRGB,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,24 W,451,612,357,37,Phẳng,2990000,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177059,3641273000315,324059,73,Xiaomi,Gập màn hình lên xuống,Sai lệch màu Delta E< 2 | HDR10 | Giảm ánh sáng xanh,23.8 inch,Full HD (1920 x 1080),539,170,2,1 x DisplayPort 1.4 | HDMI,Không cảm ứng,IPS,6 ms (GTG),99% sRGB,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,24 W,411,539,321,35,Phẳng,,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177059,3641273000290,321395,73,Xiaomi,Gập màn hình lên xuống,Giảm ánh sáng xanh,21.45 inch,Full HD (1920 x 1080),493,165,2,1 x HDMI 1.4 | 1 x VGA,Không cảm ứng,VA,6 ms (GTG),99% sRGB,16.7 triệu màu,250 cd/m2,3000:1,Không có,Có,24 W,376,493,286,31,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177038,3641273000162,304598,73,Msi,Điều chỉnh được độ nghiêng của màn hình,Freesync | 99% sRGB | Giảm ánh sáng xanh | Anti-Flicker | Eye Care | Chống chói Anti-Glare,23.8 inch,Full HD (1920 x 1080),541,182,4.15 kg,1 x Headphone-out | 1 x DisplayPort | HDMI,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Có,Có,18 W,421,,,,Phẳng,,,
177038,3641273000201,304982,73,Msi,Thay đổi được chiều cao | Xoay màn hình 90 độ | Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | 108% sRGB | Giảm ánh sáng xanh | Anti-Flicker | Eye Care | Chống chói Anti-Glare,27 inch,Full HD (1920 x 1080),613,200,7.6 kg,1 x Headphone-out | 1 x HDMI 1.4 | 1 x DisplayPort 1.2,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Có,Có,21 W,413,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177038,3641273000202,304983,73,Msi,Thay đổi được chiều cao | Xoay màn hình 90 độ | Điều chỉnh được độ nghiêng của màn hình,102% sRGB | Giảm ánh sáng xanh | Anti-Flicker | Eye Care | Adaptive-Sync | Chống chói Anti-Glare,27 inch,QHD (2560 x 1440),613,200,7.6 kg,2 x HDMI 1.4 | 1 x Headphone-out | 1 x DisplayPort 1.2,Không cảm ứng,IPS,1 ms (GTG),102% sRGB,16.7 triệu màu,350 cd/m2,1000:1,Có,Có,21 W,413,613,362,48,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177038,3641273000249,316868,73,Msi,Gập màn hình lên xuống,Giảm ánh sáng xanh | Anti-Flicker | Adaptive-Sync | Chống chói Anti-Glare,24.5 inch,Full HD (1920 x 1080),557,198,4.4 kg,1 x D-Sub (VGA) | 1 x Headphone-out | 1 x HDMI 1.4,Không cảm ứng,IPS,1 ms (MPRT),,16.7 triệu màu,300 cd/m2,1300:1,Có,Có,21 W,421,557,327,53,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177038,3641273000317,324057,73,Msi,Gập màn hình lên xuống,Công nghệ chống nháy - Flicker-free | Giảm ánh sáng xanh | Eyesergo | Adaptive-Sync | Chống chói Anti-Glare,27 inch,Full HD (1920 x 1080),612,207,3,1 x D-Sub (VGA) | 1 x Headphone-out | 1 x HDMI 1.4,Không cảm ứng,IPS,1 ms (MPRT),74% DCI-P3 | 99% sRGB | 74% Adobe RGB | 72% NTSC,16.7 triệu màu,300 cd/m2,1000:1,Có,Có,21 W,456,612,363,53,Phẳng,,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177038,3641273000318,324058,73,Msi,Gập màn hình lên xuống,Công nghệ chống nháy - Flicker-free | Giảm ánh sáng xanh | Eyesergo | Adaptive-Sync | Chống chói Anti-Glare,21.45 inch,Full HD (1920 x 1080),494,182,2,1 x D-Sub (VGA) | 1 x Headphone-out | 1 x HDMI 1.4,Không cảm ứng,IPS,1 ms (MPRT),107.39% sRGB | 83% NTSC,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,15 W,385,494,291,51,Phẳng,,,
177043,3641273000216,307971,73,Msi,Điều chỉnh được độ nghiêng của màn hình,Giảm ánh sáng xanh | Anti-Flicker | Eye Care | Chống chói Anti-Glare,21.45 inch,Full HD (1920 x 1080),494,182,3.46 kg,1 x D-Sub (VGA) | 1 x HDMI 1.4 | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,VA,1 ms (GTG),,16.7 triệu màu,250 cd/m2,3000:1,Không có,Có,15 W,385,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177043,3641273000314,324056,73,Msi,Gập màn hình lên xuống,Anti-Flicker | Eyesergo | Adaptive-Sync | Chống chói Anti-Glare,23.8 inch,Full HD (1920 x 1080),541,182,2,1 x HDMI 1.4 | 1 x DisplayPort 1.2,Không cảm ứng,VA,1 ms (MPRT),,16.7 triệu màu,300 cd/m2,4000:1,Không có,Có,18 W,428,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177057,3641273000261,318877,73,Viewsonic,Gập màn hình lên xuống,AMD FreeSync | Công nghệ chống nháy - Flicker-free | Giảm ánh sáng xanh | Chống chói Anti-Glare,24 inch,Full HD (1920 x 1080),542,180,3.2 kg,2 x HDMI 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (MPRT),104% sRGB | 72% NTSC,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,28 W,412,542,323,44,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177057,3641273000304,322177,73,Viewsonic,Gập màn hình lên xuống,HDR10 | Công nghệ chống nháy - Flicker-free | Lọc ánh sáng xanh | Chống chói Anti-Glare,27 inch,Full HD (1920 x 1080),615,182,4,2 x HDMI 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (MPRT),104% sRGB | 72% NTSC,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,34 W,454,615,364,46,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177061,3641273000295,321582,73,Acer,Gập màn hình lên xuống,Bluelight Shield | Giảm ánh sáng xanh | Flickerless | AMD FreeSync Premium,27 inch,Full HD (1920 x 1080),616,175,3,2 x HDMI 2.0 | 1 x DisplayPort 1.4,Không cảm ứng,IPS,1 ms (VRB),99% sRGB,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,32 W,452,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177061,3641273000294,321581,73,Acer,Gập màn hình lên xuống,Bluelight Shield | Giảm ánh sáng xanh | Flickerless | AMD FreeSync Premium,23.8 inch,Full HD (1920 x 1080),542,175,2,2 x HDMI 2.0 | 1 x DisplayPort 1.4,Không cảm ứng,IPS,1 ms (VRB),99% sRGB,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,32 W,412,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
177060,3641273000292,321579,73,Acer,Gập màn hình lên xuống,AMD FreeSync | Giảm ánh sáng xanh | Flickerless,23.8 inch,Full HD (1920 x 1080),540,208,3,1 x HDMI 1.4 | 1 x VGA,Không cảm ứng,IPS,1 ms (VRB),99% sRGB,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,30 W,411,Hãng không công bố,,,Phẳng,,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
