model_code,sku,productidweb,category_code,brand_id,brand,Sản xuất tại,Chất liệu thân vỏ,Tiện ích,Cao,Khối lượng máy,Loại máy,Công suất đầu ra,Số lượng,Dòng sản phẩm,Chất liệu ruột,Thương hiệu của,Tính năng an toàn,Tùy chỉnh nhiệt độ,Áp lực nước hoạt động,Thời gian sử dụng,Nhiệt độ làm nóng tối đa,Loại tấm thu nhiệt,Thời gian giữ nhiệt,Dài ống,Chất liệu khung viền,Chất liệu vòi sen,Chất liệu giá đỡ vòi sen,Vòi sen,Rộng,Dài,Dày,Lớp cách nhiệt,Bơm trợ lực,Dung lượng dung tích,giá gốc,giá khuyến mãi,khuyến mãi quà
182103,3050911000371,199992,41,348,Ferroli,Việt Nam,,Hệ thống điều chỉnh lưu lượng nước | Tích hợp van xả cặn | Thanh Magie chống ăn mòn,,,Làm nóng gián tiếp,2500W,,2014,,Italia,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Cảm biến lưu lượng nước,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 30 phút,Khoảng 75°C,,,,,,,,30,60,,,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),,,"Bùng nổ hè 2026 cùng Ferroli: 100% có quà. Cơ hội trúng iPhone 17 Pro Max cực đã . Xem chi tiết | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182102,3050911000363,195406,41,348,Ferroli,Việt Nam,,Hệ thống điều chỉnh lưu lượng nước | Tích hợp van xả cặn | Thanh Magie chống ăn mòn,,,Làm nóng gián tiếp,2500W,Đang cập nhật,2014,,Italia,Lớp bảo ôn Polyethanum ổn định nhiệt độ tốt | Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Cảm biến lưu lượng nước,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 26 phút,Khoảng 75°C,Đang cập nhật,Đang cập nhật,,Đang cập nhật,Đang cập nhật,Đang cập nhật,Không kèm theo (cần mua thêm vòi chia nóng lạnh),33,62,,,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),,,"Bùng nổ hè 2026 cùng Ferroli: 100% có quà. Cơ hội trúng iPhone 17 Pro Max cực đã . Xem chi tiết | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182102,3050911000370,197173,41,348,Ferroli,Việt Nam,,Có màn hình hiển thị nhiệt độ | Hệ thống điều chỉnh lưu lượng nước | Tích hợp van xả cặn,31,15,Làm nóng gián tiếp,2500W,Không,2014,Tráng men Titan,Italia,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Cảm biến lưu lượng nước,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 20 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không kèm theo (cần mua thêm vòi chia nóng lạnh),63,,29,Foam cách nhiệt chất lượng cao,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),,,"Bùng nổ hè 2026 cùng Ferroli: 100% có quà. Cơ hội trúng iPhone 17 Pro Max cực đã . Xem chi tiết | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182102,3050911000362,195400,41,348,Ferroli,Việt Nam,,Có màn hình hiển thị nhiệt độ | Hệ thống điều chỉnh lưu lượng nước | Tích hợp van xả cặn,30,12,Làm nóng gián tiếp,2500W,Không,2015,Tráng men Titanium,Italia,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Cảm biến lưu lượng nước,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 15 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không kèm theo (cần mua thêm vòi chia nóng lạnh),51,,29,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,15 lít (khoảng 2 người sử dụng),,,"Bùng nổ hè 2026 cùng Ferroli: 100% có quà. Cơ hội trúng iPhone 17 Pro Max cực đã . Xem chi tiết | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182097,3050911000080,73893,41,348,Ferroli,Việt Nam,,Hệ thống điều chỉnh lưu lượng nước | Tích hợp van xả cặn | Thanh Magie chống ăn mòn,,,Làm nóng gián tiếp,2500W,Đang cập nhật,2014,,Italia,"Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Cảm biến lưu lượng nước | Hệ thống chống giật, chống bỏng TSS",3 mức Thấp - Trung bình - Cao,Tối đa 0.75 Mpa,Khoảng 26 phút,Khoảng 75°C,Đang cập nhật,Đang cập nhật,,Đang cập nhật,Đang cập nhật,Đang cập nhật,Không kèm theo (cần mua thêm vòi chia nóng lạnh),62,33,,,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),,,"Bùng nổ hè 2026 cùng Ferroli: 100% có quà. Cơ hội trúng iPhone 17 Pro Max cực đã . Xem chi tiết | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182097,3050911000361,195405,41,348,Ferroli,Việt Nam,,Hệ thống điều chỉnh lưu lượng nước | Tích hợp van xả cặn,30,12,Làm nóng gián tiếp,2500W,Không,2015,Inox SUS 304,Italia,"Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Cảm biến lưu lượng nước | Hệ thống chống giật, chống bỏng TSS",Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 20 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không kèm theo (cần mua thêm vòi chia nóng lạnh),51,,29,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,15 lít (khoảng 2 người sử dụng),,,"Bùng nổ hè 2026 cùng Ferroli: 100% có quà. Cơ hội trúng iPhone 17 Pro Max cực đã . Xem chi tiết | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182101,3050911000348,192324,41,351,Ariston,Việt Nam,,Công nghệ Eco-Evo tiết kiệm 14% điện năng | Có màn hình hiển thị nhiệt độ | Hệ thống tạo Ion bạc kháng khuẩn làm sạch nước | Đèn báo nước nóng sẵn sàng | Van cấp nước tích hợp 3 trong 1 (Khoá - Lọc - Mở) | Điều khiển và hiển thị chính xác nhiệt độ,,,Làm nóng gián tiếp,2500W,Đang cập nhật,2018,,Italia,Cầu dao chống rò điện ELCB | Hệ thống an toàn TBSE | Vi mạch chủ động kiểm soát an toàn 3D | Chức năng tự động kiểm tra rò điện (Auto test),3 mức Thấp - Trung bình - Cao,Tối đa 0.75 Mpa,Khoảng 20 phút,Khoảng 80°C,Đang cập nhật,Đang cập nhật,,Đang cập nhật,Đang cập nhật,Đang cập nhật,Không kèm theo (cần mua thêm vòi chia nóng lạnh),44,39,,,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182101,3050911000349,192322,41,351,Ariston,Việt Nam,,Công nghệ Eco-Evo tiết kiệm 14% điện năng | Có màn hình hiển thị nhiệt độ | Hệ thống tạo Ion bạc kháng khuẩn làm sạch nước | Đèn báo nước nóng sẵn sàng | Điều khiển và hiển thị chính xác nhiệt độ,,,,2500W,,2017,,Italia,Cầu dao chống rò điện ELCB | Hệ thống an toàn TBSE | Vi mạch chủ động kiểm soát an toàn 3D | Chức năng tự động kiểm tra rò điện (Auto test),3 mức Thấp - Trung bình - Cao,Tối đa 0.75 Mpa,Khoảng 20 phút,Khoảng 80°C,,,,,,,,36,31,,,Không có bơm trợ lực,15 lít (khoảng 2 người sử dụng),,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182100,3050911000351,192315,41,351,Ariston,Việt Nam,,Công nghệ Eco-Evo tiết kiệm 14% điện năng | Có màn hình hiển thị nhiệt độ | Hệ thống tạo Ion bạc kháng khuẩn làm sạch nước | Công nghệ Flexomix tăng lượng nước đầu vào | Đèn báo nước nóng sẵn sàng | Vi mạch chủ động kiểm soát an toàn 3D,39,8,Làm nóng gián tiếp,2500W,Không,2017,Tráng men Titan,Italia,"Cầu dao chống rò điện ELCB | Hệ thống an toàn TBSE | Vỏ chống thấm nước IPX1 | Hệ thống chống giật, chống bỏng TSS",3 mức Thấp - Trung bình - Cao,Tối đa 0.75 Mpa,Khoảng 20 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không kèm theo (cần mua thêm vòi chia nóng lạnh),36,,31,Lớp cách nhiệt mật độ cao HDI giữ nóng lâu,Không có bơm trợ lực,15 lít (khoảng 2 người sử dụng),3890000,3890000,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182100,3050911000350,192318,41,351,Ariston,Việt Nam,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Công nghệ Eco-Evo tiết kiệm 14% điện năng | Có màn hình hiển thị nhiệt độ | Hệ thống tạo Ion bạc kháng khuẩn làm sạch nước | Công nghệ Flexomix tăng lượng nước đầu vào | Đèn báo nước nóng sẵn sàng | Vi mạch chủ động kiểm soát an toàn 3D",47,13,Làm nóng gián tiếp,2500W,Không,2017,Tráng men Titan,Italia,"Cầu dao chống rò điện ELCB | Hệ thống an toàn TBSE | Vi mạch chủ động kiểm soát an toàn 3D | Vỏ chống thấm nước IPX1 | Hệ thống chống giật, chống bỏng TSS",3 mức Thấp - Trung bình - Cao,Tối đa 0.75 Mpa,Khoảng 40 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không kèm theo (cần mua thêm vòi chia nóng lạnh),44,,40,Lớp cách nhiệt mật độ cao HDI giữ nóng lâu,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182099,3050911000352,189323,41,351,Ariston,Việt Nam,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Hệ thống tạo Ion bạc kháng khuẩn làm sạch nước | Đèn báo nước nóng sẵn sàng",47,13,Làm nóng gián tiếp,2500W,Không,2017,Tráng men Titan,Italia,"Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Van xả áp an toàn | Rơ le ngắt quá nhiệt | Hệ thống chống giật, chống bỏng TSS",Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 40 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không kèm theo (cần mua thêm vòi chia nóng lạnh),45,Không,40,null,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),4090000,3940000,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182099,3050911000353,189320,41,351,Ariston,Việt Nam,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Hệ thống tạo Ion bạc kháng khuẩn làm sạch nước | Đèn báo nước nóng sẵn sàng",36,8,Làm nóng gián tiếp,2500W,Không,2018,Tráng men Titan,Italia,"Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Van xả áp an toàn | Rơ le ngắt quá nhiệt | Hệ thống chống giật, chống bỏng TSS",Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 20 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không kèm theo (cần mua thêm vòi chia nóng lạnh),36,Không,31,null,Không có bơm trợ lực,15 lít (khoảng 2 người sử dụng),3590000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182098,3050911000264,174605,41,185,Beko,Malaysia,,Hệ thống điều chỉnh lưu lượng nước | Van cấp nước có chức năng lọc,,,Làm nóng trực tiếp,3500W,Đang cập nhật,2017,Đang cập nhật,Thổ Nhĩ Kỳ,Cầu dao chống rò điện ELCB | Cảm biến nhiệt tự động ngắt điện khi nhiệt độ quá cao | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Cảm biến lưu lượng nước,Nhiều mức độ,Hãng không công bố,Hãng không công bố,Khoảng 55°C,Đang cập nhật,Đang cập nhật,,Đang cập nhật,Đang cập nhật,Đang cập nhật,Có kèm theo vòi sen 5 chế độ phun,24,9,,Đang cập nhật,Có,Không có bình chứa,,,
182098,3050911000265,174608,41,185,Beko,Malaysia,,Hệ thống điều chỉnh lưu lượng nước,,,Làm nóng trực tiếp,4500W,Đang cập nhật,2017,,Thổ Nhĩ Kỳ,Cầu dao chống rò điện ELCB | Cảm biến nhiệt tự động ngắt điện khi nhiệt độ quá cao | Bộ ổn định nhiệt kép | Vỏ chống thấm nước IP25 | Cảm biến lưu lượng nước,Nhiều mức độ,Hãng không công bố,Hãng không công bố,Hãng không công bố,Đang cập nhật,Đang cập nhật,,Đang cập nhật,Đang cập nhật,Đang cập nhật,Có kèm theo vòi sen 5 chế độ phun,24,9,,,Có,Không có bình chứa,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182096,3050911000443,227206,41,358,Sơn Hà,Việt Nam,,,132,67,Làm nóng bằng năng lượng mặt trời,Không,16,2007,Inox SUS 316,Việt Nam,,Không có,Không có,2.5 - 3 giờ trong điều kiện đủ nắng,Khoảng 75°C,Ống thuỷ tinh chân không 5 lớp,72 tiếng,1.8 m - Ø58,Inox 304,Không,Không,Không,150,199,,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,180 lít (Khoảng 3 - 4 người sử dụng),,,
182096,3050911000444,227207,41,358,Sơn Hà,Việt Nam,,,131,78,Làm nóng bằng năng lượng mặt trời,Đang cập nhật,18,2007,Inox SUS 316,Việt Nam,,Không có,Không có,2.5 - 3 giờ trong điều kiện đủ nắng,Khoảng 75°C,Ống thuỷ tinh chân không 5 lớp,72 tiếng,1.8 m - Ø58,Inox 304,Không,Không,Không,165,189,,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,200 lít (Khoảng 4 - 5 người sử dụng),,,
182096,3050911000445,227208,41,358,Sơn Hà,Việt Nam,,,131,29,Làm nóng bằng năng lượng mặt trời,Đang cập nhật,20,2007,Inox SUS 316,Việt Nam,,Không có,Không có,2.5 - 3 giờ trong điều kiện đủ nắng,Khoảng 75°C,Ống thuỷ tinh chân không 5 lớp,72 tiếng,197 cm - Ø58,Inox 304,Không,Không,Không,180,198,,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,220 lít (Khoảng 4 - 5 người sử dụng),,,
182096,3050911000446,227210,41,358,Sơn Hà,Việt Nam,,,132,102,Làm nóng bằng năng lượng mặt trời,Đang cập nhật,24,2007,Inox SUS 316,Việt Nam,,Không có,Không có,2.5 - 3 giờ trong điều kiện đủ nắng,Khoảng 75°C,Ống thuỷ tinh chân không 5 lớp,72 tiếng,1.8 m - Ø58,Inox 304,Không,Không,Không,210,200,,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,260 lít (Khoảng 5 - 6 người sử dụng),,,
182095,3050911000449,227193,41,358,Sơn Hà,Việt Nam,,,124,69,Làm nóng bằng năng lượng mặt trời,Đang cập nhật,18,2007,Nhựa NANO,Việt Nam,,Không có,Không có,2.5 - 3 giờ trong điều kiện đủ nắng,Khoảng 75°C,Ống thuỷ tinh chân không 5 lớp,72 tiếng,1.8 m - Ø58,Inox 304,Không,Không,Không,166,201,,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,180 lít (Khoảng 3 - 4 người sử dụng),,,
182095,3050911000450,227196,41,358,Sơn Hà,Việt Nam,,,124,76,Làm nóng bằng năng lượng mặt trời,Đang cập nhật,20,2007,Nhựa NANO,Việt Nam,,Không có,Không có,2.5 - 3 giờ trong điều kiện đủ nắng,Khoảng 75°C,Ống thuỷ tinh chân không 5 lớp,72 tiếng,1.8 m - Ø58,Inox 304,Không,Không,Không,196,187,,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,200 lít (Khoảng 4 - 5 người sử dụng),,,
182095,3050911000452,227199,41,358,Sơn Hà,Việt Nam,,Không có,124,87,Làm nóng bằng năng lượng mặt trời,Không,24,2007,Nhựa NANO,Việt Nam,Không có,Không có,Không có,2.5 - 3 giờ trong điều kiện đủ nắng,Khoảng 75°C,Ống thuỷ tinh chân không 5 lớp,72 tiếng,1.8 m - Ø58,Inox 304,Không,Không,Không,218,198,Không,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,240 lít (Khoảng 4 - 5 người sử dụng),,,
182094,3050911000406,220929,41,356,Tân Á ĐạI Thành,Việt Nam,,Không có,199,117,Làm nóng bằng năng lượng mặt trời,Đang cập nhật,28,2015,Inox SUS 316,Việt Nam,Không có,Không có,Không có,3 - 4 giờ trong điều kiện đủ nắng,Khoảng 85°C,Ống thuỷ tinh chân không 5 lớp,120 tiếng,1.8 m - Ø58,Nhôm nguyên khối,Không,Không,Không,235,198,Không,Foam cách nhiệt chất lượng cao,Không có bơm trợ lực,300 lít (Khoảng 6 - 7 người sử dụng),,,
182094,3050911000404,220927,41,356,Tân Á ĐạI Thành,Việt Nam,,Không có,119,79,Làm nóng bằng năng lượng mặt trời,Đang cập nhật,21,2015,Inox SUS 316,Việt Nam,Không có,Không có,Không có,3 - 4 giờ trong điều kiện đủ nắng,Khoảng 85°C,Ống thuỷ tinh chân không 5 lớp,120 tiếng,1.8 m - Ø58,Nhôm nguyên khối,Không,Không,Không,179,198,Không,Foam cách nhiệt chất lượng cao,Không có bơm trợ lực,215 lít (Khoảng 4 - 5 người sử dụng),,,
182094,3050911000405,220928,41,356,Tân Á ĐạI Thành,Việt Nam,,Không có,119,94,Làm nóng bằng năng lượng mặt trời,Không,24,2015,Inox SUS 316,Việt Nam,Không có,Không có,Không có,3 - 4 giờ trong điều kiện đủ nắng,Khoảng 85°C,Ống thuỷ tinh chân không 5 lớp,120 tiếng,1.8 m - Ø58,Nhôm nguyên khối,Không,Không,Không,204,198,Không,Foam cách nhiệt chất lượng cao,Không có bơm trợ lực,250 lít (Khoảng 5 - 6 người sử dụng),,,
182093,3050911000399,220890,41,356,Tân Á ĐạI Thành,Việt Nam,,Không có,119,94,Làm nóng bằng năng lượng mặt trời,Đang cập nhật,24,2015,Inox SUS 304,Việt Nam,Không có,Không có,Không có,3 - 4 giờ trong điều kiện đủ nắng,Khoảng 85°C,Ống thuỷ tinh chân không 5 lớp,96 tiếng,1.8 m - Ø58,Inox 201,Không,Không,Không,202,196,Không,Foam cách nhiệt chất lượng cao,Không có bơm trợ lực,250 lít (Khoảng 5 - 6 người sử dụng),,,
